cpu_id,type,num,tid,inc
 2 , 2, 0, 1297, 4 
 1 , 2, 0, 1297, 4 
 1 , 8, 4295, 2148, 0 
 3 , 8, 4295, 2148, 0 
 3 , 2, 0, 1297, 4 
 3 , 2, 0, 1297, 4 
 2 , 8, 4295, 2149, 0 
 1 , 8, 4295, 2149, 0 
 3 , 8, 4295, 2149, 0 
 2 , 2, 0, 1298, 4 
 1 , 2, 0, 1298, 4 
 3 , 2, 0, 1298, 4 
 1 , 8, 4295, 2149, 0 
 1 , 8, 4295, 2149, 0 
 0 , 2, 0, 1298, 4 
 1 , 2, 0, 1298, 4 
 2 , 8, 4295, 2150, 0 
 1 , 8, 4295, 2150, 0 
 3 , 8, 4295, 2150, 0 
 2 , 2, 0, 1299, 4 
 0 , 2, 0, 1299, 4 
 3 , 2, 0, 1299, 4 
 3 , 8, 4295, 2150, 0 
 1 , 8, 4295, 2150, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 2, 0, 1299, 4 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 2, 0, 1299, 4 
 2 , 8, 4295, 2151, 0 
 3 , 8, 4295, 2151, 0 
 1 , 8, 4295, 2151, 0 
 0 , 2, 0, 1300, 4 
 1 , 2, 0, 1300, 4 
 0 , 2, 0, 1300, 4 
 2 , 8, 4295, 2151, 0 
 2 , 8, 4295, 2151, 0 
 1 , 2, 0, 1300, 4 
 1 , 2, 0, 1300, 4 
 1 , 8, 4295, 2152, 0 
 2 , 8, 4295, 2152, 0 
 3 , 8, 4295, 2152, 0 
 0 , 2, 0, 1301, 4 
 3 , 2, 0, 1301, 4 
 1 , 2, 0, 1301, 4 
 1 , 8, 4295, 2152, 0 
 1 , 8, 4295, 2152, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 2, 0, 1301, 4 
 0 , 2, 0, 1301, 4 
 0 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 1 , 8, 4295, 2153, 0 
 3 , 8, 4295, 2153, 0 
 2 , 8, 4295, 2153, 0 
 0 , 2, 0, 1302, 4 
 3 , 2, 0, 1302, 4 
 1 , 2, 0, 1302, 4 
 0 , 8, 4295, 2153, 0 
 1 , 8, 4295, 2153, 0 
 0 , 2, 0, 1302, 4 
 3 , 2, 0, 1302, 4 
 3 , 8, 4295, 2154, 0 
 1 , 8, 4295, 2154, 0 
 3 , 8, 4295, 2154, 0 
 0 , 2, 0, 1303, 4 
 2 , 2, 0, 1303, 4 
 0 , 2, 0, 1303, 4 
 3 , 8, 4295, 2154, 0 
 3 , 8, 4295, 2154, 0 
 1 , 2, 0, 1303, 4 
 1 , 2, 0, 1303, 4 
 2 , 8, 4295, 2155, 0 
 3 , 8, 4295, 2155, 0 
 3 , 8, 4295, 2155, 0 
 2 , 2, 0, 1304, 4 
 0 , 2, 0, 1304, 4 
 1 , 2, 0, 1304, 4 
 1 , 8, 4295, 2155, 0 
 2 , 8, 4295, 2155, 0 
 1 , 2, 0, 1304, 4 
 3 , 2, 0, 1304, 4 
 3 , 8, 4295, 2156, 0 
 0 , 8, 4295, 2156, 0 
 3 , 8, 4295, 2156, 0 
 2 , 2, 0, 1305, 4 
 1 , 2, 0, 1305, 4 
 3 , 2, 0, 1305, 4 
 3 , 8, 4295, 2156, 0 
 3 , 8, 4295, 2156, 0 
 0 , 2, 0, 1305, 4 
 1 , 2, 0, 1305, 4 
 1 , 8, 4295, 2157, 0 
 2 , 8, 4295, 2157, 0 
 1 , 8, 4295, 2157, 0 
 2 , 2, 0, 1306, 4 
 3 , 2, 0, 1306, 4 
 1 , 2, 0, 1306, 4 
 0 , 8, 4295, 2157, 0 
 0 , 8, 4295, 2157, 0 
 2 , 2, 0, 1306, 4 
 3 , 2, 0, 1306, 4 
 3 , 8, 4295, 2158, 0 
 1 , 8, 4295, 2158, 0 
 2 , 8, 4295, 2158, 0 
 3 , 2, 0, 1307, 4 
 1 , 2, 0, 1307, 4 
 2 , 2, 0, 1307, 4 
 3 , 8, 4295, 2158, 0 
 0 , 8, 4295, 2158, 0 
 2 , 2, 0, 1307, 4 
 2 , 2, 0, 1307, 4 
 1 , 8, 4295, 2159, 0 
 2 , 8, 4295, 2159, 0 
 0 , 8, 4295, 2159, 0 
 1 , 2, 0, 1308, 4 
 3 , 2, 0, 1308, 4 
 1 , 2, 0, 1308, 4 
 3 , 8, 4295, 2159, 0 
 3 , 8, 4295, 2159, 0 
 2 , 2, 0, 1308, 4 
 2 , 2, 0, 1308, 4 
 1 , 8, 4295, 2160, 0 
 1 , 8, 4295, 2160, 0 
 2 , 8, 4295, 2160, 0 
 0 , 2, 0, 1309, 4 
 0 , 2, 0, 1309, 4 
 0 , 2, 0, 1309, 4 
 1 , 8, 4295, 2160, 0 
 1 , 8, 4295, 2160, 0 
 0 , 2, 0, 1309, 4 
 1 , 2, 0, 1309, 4 
 0 , 8, 4295, 2161, 0 
 2 , 8, 4295, 2161, 0 
 0 , 8, 4295, 2161, 0 
 2 , 2, 0, 1310, 4 
 3 , 2, 0, 1310, 4 
 0 , 2, 0, 1310, 4 
 3 , 8, 4295, 2161, 0 
 2 , 8, 4295, 2161, 0 
 2 , 2, 0, 1310, 4 
 2 , 2, 0, 1310, 4 
 3 , 8, 4295, 2162, 0 
 0 , 8, 4295, 2162, 0 
 3 , 8, 4295, 2162, 0 
 2 , 2, 0, 1311, 4 
 1 , 2, 0, 1311, 4 
 0 , 2, 0, 1311, 4 
 0 , 8, 4295, 2162, 0 
 2 , 8, 4295, 2162, 0 
 3 , 2, 0, 1311, 4 
 0 , 2, 0, 1311, 4 
 2 , 8, 4295, 2163, 0 
 1 , 8, 4295, 2163, 0 
 0 , 8, 4295, 2163, 0 
 2 , 2, 0, 1312, 4 
 0 , 2, 0, 1312, 4 
 1 , 2, 0, 1312, 4 
 2 , 8, 4295, 2163, 0 
 2 , 8, 4295, 2163, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 2, 0, 1312, 4 
 2 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 2 , 2, 0, 1312, 4 
 2 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 2 , 8, 4295, 2164, 0 
 0 , 8, 4295, 2164, 0 
 0 , 8, 4295, 2164, 0 
 0 , 2, 0, 1313, 4 
 1 , 2, 0, 1313, 4 
 2 , 2, 0, 1313, 4 
 2 , 8, 4295, 2164, 0 
 0 , 8, 4295, 2164, 0 
 2 , 2, 0, 1313, 4 
 2 , 2, 0, 1313, 4 
 0 , 8, 4295, 2165, 0 
 2 , 8, 4295, 2165, 0 
 0 , 8, 4295, 2165, 0 
 3 , 2, 0, 1314, 4 
 2 , 2, 0, 1314, 4 
 0 , 2, 0, 1314, 4 
 3 , 8, 4295, 2165, 0 
 3 , 8, 4295, 2165, 0 
 3 , 2, 0, 1314, 4 
 3 , 2, 0, 1314, 4 
 1 , 8, 4295, 2166, 0 
 3 , 8, 4295, 2166, 0 
 3 , 8, 4295, 2166, 0 
 1 , 2, 0, 1315, 4 
 0 , 2, 0, 1315, 4 
 3 , 2, 0, 1315, 4 
 3 , 8, 4295, 2166, 0 
 3 , 8, 4295, 2166, 0 
 2 , 2, 0, 1315, 4 
 3 , 2, 0, 1315, 4 
 0 , 8, 4295, 2167, 0 
 3 , 8, 4295, 2167, 0 
 1 , 8, 4295, 2167, 0 
 1 , 2, 0, 1316, 4 
 0 , 2, 0, 1316, 4 
 3 , 2, 0, 1316, 4 
 3 , 8, 4295, 2167, 0 
 2 , 8, 4295, 2167, 0 
 3 , 2, 0, 1316, 4 
 3 , 2, 0, 1316, 4 
 0 , 8, 4295, 2168, 0 
 3 , 8, 4295, 2168, 0 
 3 , 8, 4295, 2168, 0 
 3 , 2, 0, 1317, 4 
 1 , 2, 0, 1317, 4 
 3 , 2, 0, 1317, 4 
 1 , 8, 4295, 2168, 0 
 1 , 8, 4295, 2168, 0 
 2 , 2, 0, 1317, 4 
 2 , 2, 0, 1317, 4 
 3 , 8, 4295, 2169, 0 
 0 , 8, 4295, 2169, 0 
 3 , 8, 4295, 2169, 0 
 2 , 2, 0, 1318, 4 
 0 , 2, 0, 1318, 4 
 1 , 2, 0, 1318, 4 
 2 , 8, 4295, 2169, 0 
 2 , 8, 4295, 2169, 0 
 1 , 2, 0, 1318, 4 
 1 , 2, 0, 1318, 4 
 1 , 8, 4295, 2170, 0 
 3 , 8, 4295, 2170, 0 
 3 , 8, 4295, 2170, 0 
 2 , 2, 0, 1319, 4 
 3 , 2, 0, 1319, 4 
 0 , 2, 0, 1319, 4 
 2 , 8, 4295, 2170, 0 
 2 , 8, 4295, 2170, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 2, 0, 1319, 4 
 2 , 2, 0, 1319, 4 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 8, 4295, 2171, 0 
 0 , 8, 4295, 2171, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 8, 4295, 2171, 0 
 2 , 2, 0, 1320, 4 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 2, 0, 1320, 4 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 2, 0, 1320, 4 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 8, 4295, 2171, 0 
 1 , 8, 4295, 2171, 0 
 1 , 2, 0, 1320, 4 
 1 , 2, 0, 1320, 4 
 1 , 8, 4295, 2172, 0 
 3 , 8, 4295, 2172, 0 
 1 , 8, 4295, 2172, 0 
 3 , 2, 0, 1321, 4 
 2 , 2, 0, 1321, 4 
 1 , 2, 0, 1321, 4 
 2 , 8, 4295, 2172, 0 
 2 , 8, 4295, 2172, 0 
 3 , 2, 0, 1321, 4 
 2 , 2, 0, 1321, 4 
 3 , 8, 4295, 2173, 0 
 0 , 8, 4295, 2173, 0 
 1 , 8, 4295, 2173, 0 
 3 , 2, 0, 1322, 4 
 2 , 2, 0, 1322, 4 
 1 , 2, 0, 1322, 4 
 3 , 8, 4295, 2173, 0 
 3 , 8, 4295, 2173, 0 
 3 , 2, 0, 1322, 4 
 3 , 2, 0, 1322, 4 
 2 , 8, 4295, 2174, 0 
 0 , 8, 4295, 2174, 0 
 1 , 8, 4295, 2174, 0 
 3 , 2, 0, 1323, 4 
 1 , 2, 0, 1323, 4 
 2 , 2, 0, 1323, 4 
 2 , 8, 4295, 2174, 0 
 2 , 8, 4295, 2174, 0 
 3 , 2, 0, 1323, 4 
 3 , 2, 0, 1323, 4 
 2 , 8, 4295, 2175, 0 
 3 , 8, 4295, 2175, 0 
 2 , 8, 4295, 2175, 0 
 2 , 8, 4295, 2175, 0 
 2 , 8, 4295, 2175, 0 
 3 , 2, 0, 1324, 4 
 1 , 2, 0, 1324, 4 
 3 , 2, 0, 1324, 4 
 2 , 2, 0, 1324, 4 
 2 , 2, 0, 1324, 4 
 0 , 8, 4295, 2176, 0 
 1 , 8, 4295, 2176, 0 
 3 , 8, 4295, 2176, 0 
 2 , 2, 0, 1325, 4 
 1 , 2, 0, 1325, 4 
 3 , 2, 0, 1325, 4 
 2 , 8, 4295, 2176, 0 
 2 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 8, 4295, 2176, 0 
 2 , 2, 0, 1325, 4 
 2 , 2, 0, 1325, 4 
 1 , 8, 4295, 2177, 0 
 2 , 2, 0, 1326, 4 
 1 , 0, 0, 0, 0 
 1 , 2, 0, 1326, 4 
 3 , 2, 0, 1326, 4 
 3 , 2, 0, 1326, 4 
 3 , 2, 0, 1326, 4 
 2 , 8, 4295, 2178, 0 
 0 , 8, 4295, 2178, 0 
 0 , 8, 4295, 2178, 0 
 3 , 2, 0, 1327, 4 
 2 , 2, 0, 1327, 4 
 3 , 2, 0, 1327, 4 
 2 , 8, 4295, 2178, 0 
 2 , 8, 4295, 2178, 0 
 3 , 2, 0, 1327, 4 
 1 , 2, 0, 1327, 4 
 2 , 8, 4295, 2179, 0 
 0 , 8, 4295, 2179, 0 
 1 , 8, 4295, 2179, 0 
 1 , 2, 0, 1328, 4 
 1 , 2, 0, 1328, 4 
 2 , 2, 0, 1328, 4 
 1 , 8, 4295, 2179, 0 
 1 , 8, 4295, 2179, 0 
 1 , 2, 0, 1328, 4 
 1 , 2, 0, 1328, 4 
 2 , 8, 4295, 2180, 0 
 2 , 8, 4295, 2180, 0 
 1 , 8, 4295, 2180, 0 
 2 , 2, 0, 1329, 4 
 1 , 2, 0, 1329, 4 
 2 , 2, 0, 1329, 4 
 0 , 0, 0, 0, 0 
 0 , 8, 4295, 2180, 0 
 1 , 8, 4295, 2180, 0 
 0 , 2, 0, 1329, 4 
 3 , 2, 0, 1329, 4 
 0 , 8, 4295, 2181, 0 
 2 , 8, 4295, 2181, 0 
 1 , 8, 4295, 2181, 0 
 3 , 2, 0, 1330, 4 
 1 , 2, 0, 1330, 4 
 2 , 2, 0, 1330, 4 
 3 , 8, 4295, 2181, 0 
 3 , 8, 4295, 2181, 0 
 3 , 2, 0, 1330, 4 
 3 , 2, 0, 1330, 4 
 3 , 8, 4295, 2182, 0 
 0 , 8, 4295, 2182, 0 
 3 , 8, 4295, 2182, 0 
 1 , 2, 0, 1331, 4 
 1 , 2, 0, 1331, 4 
 1 , 2, 0, 1331, 4 
 1 , 8, 4295, 2182, 0 
 1 , 8, 4295, 2182, 0 
 1 , 2, 0, 1331, 4 
 1 , 2, 0, 1331, 4 
 3 , 8, 4295, 2183, 0 
 2 , 8, 4295, 2183, 0 
 3 , 8, 4295, 2183, 0 
 1 , 2, 0, 1332, 4 
 3 , 2, 0, 1332, 4 
 1 , 2, 0, 1332, 4 
 3 , 8, 4295, 2183, 0 
 2 , 8, 4295, 2183, 0 
 0 , 2, 0, 1332, 4 
 0 , 2, 0, 1332, 4 
 2 , 8, 4295, 2184, 0 
 3 , 8, 4295, 2184, 0 
 2 , 8, 4295, 2184, 0 
 0 , 2, 0, 1333, 4 
 2 , 2, 0, 1333, 4 
 1 , 2, 0, 1333, 4 
 0 , 8, 4295, 2184, 0 
 2 , 8, 4295, 2184, 0 
 0 , 2, 0, 1333, 4 
 3 , 2, 0, 1333, 4 
 0 , 8, 4295, 2185, 0 
 3 , 8, 4295, 2185, 0 
 0 , 8, 4295, 2185, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 2, 0, 1334, 4 
 0 , 2, 0, 1334, 4 
 2 , 2, 0, 1334, 4 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 8, 4295, 2185, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 8, 4295, 2185, 0 
 2 , 2, 0, 1334, 4 
 2 , 2, 0, 1334, 4 
 3 , 8, 4295, 2186, 0 
 0 , 8, 4295, 2186, 0 
 1 , 8, 4295, 2186, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 8, 4295, 2186, 0 
 1 , 8, 4295, 2186, 0 
 2 , 2, 0, 1335, 4 
 0 , 2, 0, 1335, 4 
 2 , 2, 0, 1335, 4 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 3 , 0, 0, 0, 0 
 2 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 2, 0, 1335, 4 
 1 , 2, 0, 1335, 4 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 8, 4295, 2187, 0 
 2 , 8, 4295, 2187, 0 
 2 , 8, 4295, 2187, 0 
